,Cell ID,Slice,x,y,Dist to pia,Dist to bottom,Angle,Ank1,Kcnmb2,Ankrd55,Slc32a1,Btbd11,Arx,Dlx1,Gad2,Pvalb,Pdgfra,Nxph4,Car3,Slc17a8,Syt6,Rspo1,Lratd2,Deptor,Ndnf,Chrna2,Calb1,Sncg,Th,Gad1,Slc17a7,Neurod1,Rorb,Fezf2,Adarb2,Lamp5,Vip,Lhx6,Chodl,Fa2h,Ly86,Ly6c2,Dcn,Fgfr3,Map3k7cl,Nxph1,Pcp4,Neurod6,Nrn1,Sst,Nrgn,Ptn,Cck,Synpr,Slc6a1,Dlx6,Atp1a3,Arpp19,Npy,Cxcl14,Rab3b,Cryab,Penk,Tesc,Crh,Caln1,Kcnip1,Gm11549,Ctxn1,Car4,Nfib,Id2,Igfbp6,Itpka,Ptprd,Sv2b,Vxn,Reln,Rprml,Cnr1,Cacna2d3,Plpp4,Adcy2,Kcnip4,Sparcl1,Brinp3,unused-1,unused-2
12134,740069,3,1163.82,5728.45,184.386,981.547,176.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,2,1,0,0,3,0,0,0,0,0,0,0,0,1,0,14,5,0,0,0,1,3,0,2,0,0,1,0,0,0,1,0,1,1,0,0
12135,740070,3,1183.32,4436.57,261.312,940.194,149.644,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12136,740071,3,1217.45,3645.2,326.436,912.7510000000001,140.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
12137,740072,3,1196.32,4207.45,279.616,931.951,146.709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,2,2,1,0,0,0,0,0,0,1,0,8,2,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0
12138,740073,3,1173.57,3710.2,318.595,918.915,140.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
12139,740074,3,1240.2,4563.32,255.97799999999998,938.654,152.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,4,0,0,0,1,0,0,0,0,2,0,17,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12140,740075,3,1258.07,6271.2,177.926,989.836,175.96099999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12141,740077,3,1275.95,6215.95,181.15599999999998,986.285,176.22799999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12142,740078,3,1282.45,5226.32,217.546,954.9010000000001,165.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,1,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0
12143,740079,3,1381.57,4664.07,259.323,928.2739999999999,156.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0
12144,740080,3,1379.95,5790.2,202.843,962.857,179.2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,1,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,8,0,11,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12145,740081,3,1349.07,4118.07,296.23,914.675,147.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12146,740082,3,1404.32,4850.95,249.11900000000003,931.821,159.841,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,3,0,0,0,7,0,0,0,1,0,0,0,0,0,0,10,1,0,0,1,0,1,0,4,1,0,3,0,0,0,0,2,6,0,0,0
12147,740083,3,1392.95,4233.45,290.436,914.025,150.05100000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,13,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,16,2,1,0,0,0,8,1,0,0,0,2,0,0,0,0,0,21,0,0,1,1,0,0,0,1,0,0,1,1,2,0,1,0,2,0,0,0
12148,740086,3,1444.95,5083.32,238.937,935.057,164.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12149,740087,3,1488.82,5463.57,224.56400000000002,942.505,173.62400000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12150,740088,3,1483.95,5977.07,207.696,958.791,177.15400000000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12151,740089,3,1496.95,4997.2,248.025,927.4730000000001,163.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12152,740091,3,1527.82,4483.7,282.256,908.834,155.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
12153,740092,3,1531.07,3978.32,318.683,893.074,148.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
12154,740094,3,1605.82,3547.7,356.80300000000005,872.7919999999999,145.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12155,740097,3,1594.45,5973.82,218.41400000000002,948.2260000000001,176.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,11,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,18,0,2,0,0,0,4,1,0,0,0,0,1,0,0,0,0,23,5,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0
12156,740098,3,1584.7,6404.45,205.699,963.954,174.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
12157,740099,3,1612.32,4410.57,293.427,898.553,155.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12158,740100,3,1622.07,5614.7,231.332,934.438,178.396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9,5,0,0,0,0,0,0,0,0,0,0,1,1,2,0,14,0,5,0,0,0,4,0,0,0,0,0,0,0,0,1,0,15,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12159,740101,3,1688.7,4142.45,317.449,883.084,152.899,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,2,4,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,16,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
12160,740102,3,1743.95,4317.95,309.405,883.189,155.925,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,3,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,9,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0
12161,740103,3,1714.7,5214.95,255.706,913.398,170.613,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,5,0,0,0,0,0,1,2,13,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,0
12162,740104,3,1771.57,5435.95,251.653,914.7389999999999,175.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
12163,740107,3,1732.57,6126.57,227.52200000000002,940.301,175.805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,2,0,1,0,12,6,0,0,0,0,1,0,0,1,0,0,0,0,2,0,14,0,4,0,0,0,10,2,0,0,0,0,0,0,1,0,0,35,2,0,1,0,0,0,4,2,1,0,0,2,2,0,1,0,3,1,0,0
12164,740108,3,1804.07,5333.57,258.65,908.515,173.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12165,740109,3,1786.2,3884.89,342.725,865.927,151.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12166,740110,3,1826.82,4980.95,276.817,895.568,167.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12167,740111,3,1865.82,3663.07,364.466,851.564,149.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
12168,740112,3,1878.82,4272.45,322.534,868.957,156.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,12,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0
12169,740113,3,1864.2,5120.7,273.315,896.2819999999999,170.28799999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12170,740114,3,1912.95,6115.2,245.183,922.982,175.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12171,740116,3,1947.07,5078.45,282.617,887.1,170.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12172,740117,3,1924.32,5411.57,266.745,899.45,176.437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12173,740119,3,2016.95,3864.57,360.33099999999996,843.336,153.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12174,740122,3,2013.7,4532.45,316.998,864.064,162.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0
12175,740124,3,2028.32,4867.2,299.952,872.905,167.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,1,2,0,0,0,4,1,1,0,0,0,1,0,0,0,0,18,6,0,0,1,0,0,1,2,0,0,0,0,0,0,1,1,2,0,0,0
12176,740125,3,2044.57,5860.07,264.82099999999997,901.965,176.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,1,0,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,11,3,0,2,0,0,0,0,0,0,0,13,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4,1,0,0
12177,740126,3,2003.95,5718.7,264.78,901.283,177.649,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,2,0,17,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
12178,740127,3,2039.7,6113.57,257.41900000000004,911.054,175.21900000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12179,740128,3,2068.95,5135.32,290.997,877.235,172.40599999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,1,0,0,0,5,1,0,0,0,0,0,0,0,1,0,23,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
12180,740129,3,2103.07,4046.57,354.28,840.7,156.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,2,0,0,1,1,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0
12181,740130,3,2036.45,5260.45,282.869,884.155,174.41400000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12182,740135,3,2228.2,3723.2,385.348,818.9,154.14700000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
12183,740136,3,2231.45,5367.7,297.03,868.867,177.808,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,5,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,12,2,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,1,0,0,0
12184,740137,3,2236.32,5120.7,306.801,860.852,173.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,3,0,0,0
12185,740138,3,2281.82,6259.82,276.709,893.832,173.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,1,0,0,7,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9,1,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,17,2,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0
12186,740139,3,2275.32,4135.95,361.784,827.0319999999999,159.399,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,1,5,0,1,0,7,1,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,2,0,0,0
12187,740141,3,2330.57,4239.95,359.84,824.951,161.243,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,2,0,8,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0
12188,740142,3,2364.7,4534.07,346.014,830.694,165.49599999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12189,740143,3,2353.32,4675.45,337.68699999999995,836.0989999999999,167.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,2,0,0,0
12190,740144,3,2382.57,5936.45,295.244,872.735,175.514,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,10,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,2,1,1,0,2,0,0,0,1,0,3,0,0,0
12191,740145,3,2367.95,3791.45,391.02,807.681,156.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12192,740146,3,2400.45,5171.07,319.887,846.765,175.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12193,740148,3,2437.82,5741.45,305.89099999999996,860.926,176.602,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,7,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2,0,0,0
12194,740149,3,2475.2,5479.82,316.665,849.087,178.77599999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,3,0,0,0,1,1,0,0,1,0,0,1,0,0,0,10,2,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0
12195,740150,3,2486.57,3706.95,405.506,793.803,156.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0
12196,740151,3,2553.2,6133.07,306.279,863.922,173.89700000000002,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0
12197,740152,3,2510.14,4218.82,375.629,807.209,162.616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
12198,740153,3,2506.07,6126.57,301.92400000000004,868.052,174.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12199,740155,3,2551.57,3464.82,426.596,780.211,154.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12200,740156,3,2584.07,6368.7,302.805,870.177,172.52700000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,7,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0
12201,740157,3,2592.2,5510.7,327.05,838.905,177.74200000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
12202,740158,3,2634.45,4218.82,385.855,795.373,163.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0
