,Angle,Ank1,Kcnmb2,Ankrd55,Slc32a1,Btbd11,Arx,Dlx1,Gad2,Pvalb,Pdgfra,Nxph4,Car3,Slc17a8,Syt6,Rspo1,Lratd2,Deptor,Ndnf,Chrna2,Calb1,Sncg,Th,Gad1,Slc17a7,Neurod1,Rorb,Fezf2,Adarb2,Lamp5,Vip,Lhx6,Chodl,Fa2h,Ly86,Ly6c2,Dcn,Fgfr3,Map3k7cl,Nxph1,Pcp4,Neurod6,Nrn1,Sst,Nrgn,Ptn,Cck,Synpr,Slc6a1,Dlx6,Atp1a3,Arpp19,Npy,Cxcl14,Rab3b,Cryab,Penk,Tesc,Crh,Caln1,Kcnip1,Gm11549,Ctxn1,Car4,Nfib,Id2,Igfbp6,Itpka,Ptprd,Sv2b,Vxn,Reln,Rprml,Cnr1,Cacna2d3,Plpp4,Adcy2,Kcnip4,Sparcl1,Brinp3
9750,170.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,4,0,0,0,0,0,9,1,0,2,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0
9751,177.736,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
9752,177.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,3,0,0,1,0,1,0,1,0,0,0,3,1,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,2,0
9753,177.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9754,173.31099999999995,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,2,0,11,0,0,0,0,2,0,0,0,0,1,11,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0
9755,172.52700000000004,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9756,172.52700000000004,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,3,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,8,1,0,0,0,1,0,0,0,0,0,15,5,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,1
9757,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,7,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0
9758,179.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9759,172.60299999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9760,172.52700000000004,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
9761,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
9762,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,2,0
9763,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,1,0,0,1,2,0,0,1,0,0,2,0,1,0
9764,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,16,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
9765,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,4,0
9766,172.52700000000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,7,1,0,0,0,0,6,0,0,1,0,1,0,0,0,0,0,18,7,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0
9767,172.52700000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9768,179.84400000000005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
9769,178.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9770,172.52700000000004,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1
9771,172.52700000000004,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,5,2,2,16,0,3,0,1,0,0,0,2,0,0,16,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,0
9772,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,5,1,0,0,0,1,0,0,0,0,0,9,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
9773,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,2,0,0,0,2,0,0,0,0,1,0,2,0,0,0,6,3,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
9774,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,11,4,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,3,2
9775,179.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,5,3,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,18,1,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,2,0
9776,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
9777,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
9778,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,7,0,0,0,7,0,1,0,0,0,0,0,0,0,0,19,3,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,3,1
9779,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9780,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
9781,172.52700000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,3,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,0
9782,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0
9783,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
9784,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
9785,179.55599999999995,2,1,0,6,0,2,1,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,9,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,1,0,5,0,37,0,0,0,0,0,0,0,0,1,2,15,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,12,0
9786,172.52700000000004,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,5,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,16,2,0,0,2,0,16,0,0,0,1,1,0,0,0,0,0,21,1,0,1,0,0,1,0,3,4,0,0,0,0,0,0,2,8,0
9787,172.52700000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,13,1,1,0,0,0,11,0,0,0,0,3,0,0,0,0,0,18,0,0,0,0,0,0,1,4,5,0,0,0,0,0,2,0,5,1
9788,172.52700000000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9789,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
9790,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
9791,173.09400000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9792,172.69799999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,6,1,0,0,1,0,0,0,2,4,0,0,1,0,0,2,0,3,0
9793,177.365,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,2,0,0,1,10,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,16,2,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0
9794,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,7,1,5,0,0,0,8,0,0,0,0,0,1,4,0,0,0,8,4,0,0,0,0,1,1,1,3,0,0,0,1,0,0,1,7,0
9795,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,1,0,1,0,6,2,0,0,0,0,0,0,0,1,0,23,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
9796,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
9797,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,14,3,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,4,1
9798,177.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
9799,172.52700000000004,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,1,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,15,3,0,1,1,0,0,1,4,5,0,0,0,0,0,2,0,5,0
9800,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,4,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,14,1,0,0,1,0,0,0,2,2,0,0,0,0,0,1,0,2,0
9801,172.52700000000004,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9802,172.52700000000004,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,21,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,3,0,4,0,1,0,4,2,0,1,0,0,0,1,0,0,0,25,0,0,1,1,0,0,0,0,6,1,0,0,0,1,0,0,2,0
9803,179.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9804,179.55599999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,2,3,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,8,1,0,0,0,1,0,0,0,1,0,21,6,0,2,0,0,1,1,1,0,0,1,0,0,0,0,0,5,0
9805,179.55599999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9806,172.52700000000004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
9807,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,5,0,0,0,0,1,0,0,0,1,0,11,3,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0
9808,172.52700000000004,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,6,2,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,2,0
9809,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
9810,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0
9811,172.59599999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,1,6,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
9812,173.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,5,1,3,0,0,0,5,1,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,1
9813,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,12,0,2,0,0,0,6,0,0,0,0,0,0,1,0,1,0,14,5,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0
9814,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,7,0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,0
9815,172.52700000000004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,16,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,15,1,0,0,0,0,12,1,0,1,0,0,0,0,0,0,0,16,3,0,1,1,1,0,1,2,5,1,0,2,0,0,0,0,2,0
9816,172.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0
9817,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,10,2,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,3,1
9818,172.52700000000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,4,0,1,0,0,2,0,1,3,0,0,0,0,0,0,0,2,0
9819,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
9820,179.55599999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,3,2,0,0,17,0,0,0,0,0,10,1,0,0,0,1,0,0,0,1,0,17,5,0,0,0,0,0,2,1,2,0,1,0,0,0,0,1,2,0
9821,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,1,0,1,0,6,1,0,0,0,1,0,0,0,0,0,17,7,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,1,2
9822,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0
9823,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4,0,0,2,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,0,8,0,0,0,0,3,0,0,0,1,0,18,4,0,1,2,0,0,3,3,8,0,0,1,0,0,0,0,0,0
9824,172.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,4,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,6,2,2,0,0,0,9,0,0,0,0,1,0,0,0,1,0,15,7,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,2
9825,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,2,0,0,0,1,0,0,0,0,0,24,2,0,0,1,0,0,0,0,4,0,0,0,0,0,2,0,2,0
9826,179.55599999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,2,0,0,0,5,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,14,2,0,2,0,0,0,0,1,3,0,0,1,0,0,1,0,0,0
9827,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
9828,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9829,172.52700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,7,1,0,0,2,0,0,0,0,0,0,0,4,0,0,1,10,0,0,0,0,0,9,1,0,0,0,1,0,0,0,3,0,10,4,0,1,0,0,0,0,4,5,0,0,0,0,0,0,0,4,0
