,Alcam,Ank1,Ankrd55,B3galt1,Cdh9,Chodl,Cux2,Dlx1,Elfn1,Fam19a2,Fezf2,Foxp2,Gad2,Galnt14,Grin3a,Grm5,Kcnip4,Kcnk2,Kcnmb2,Ldb2,Lhx6,Lingo2,Mef2c,Mpped1,Npas1,Nr2f2,Nts,Parm1,Pcdh8,Pde1a,Prox1,Pvalb,Rorb,Satb2,Sema3e,Sez6,Slc32a1,Sv2c,Syndig1,Thsd7a,Tnni3k,Unc13c,x_um,y_um,z_um
1130,2,1,0,2,0,0,6,0,1,0,0,0,0,0,0,32,2,0,0,0,0,0,9,17,0,0,0,0,1,11,0,2,0,0,0,0,0,0,2,2,2,0,14869.579872999999,18463.719365,60.690503
1131,3,2,0,1,0,0,0,0,4,4,0,0,37,2,1,10,1,0,0,0,0,0,3,12,9,7,0,13,6,5,4,1,0,2,7,5,24,0,0,4,0,1,14370.966494999999,19209.48744,67.503966
1132,0,0,0,2,6,1,0,1,1,0,0,0,38,2,0,26,5,0,4,0,0,0,4,21,0,2,0,9,0,4,8,2,1,2,1,2,28,7,1,1,0,0,14813.924195,19227.401213999998,59.520617
1133,2,1,0,3,0,0,0,0,2,0,0,0,14,0,0,14,1,0,2,0,0,0,2,17,0,1,0,1,0,1,3,2,0,0,0,0,13,5,1,3,0,0,14530.534079,18969.845822,71.00834300000001
1134,2,1,0,2,0,0,10,0,5,0,0,1,31,1,1,6,0,3,0,0,0,2,9,10,0,1,0,1,0,2,1,2,2,4,0,10,16,2,0,2,1,0,13500.144448,19225.845987,29.552956
1135,6,8,0,2,0,0,27,0,3,2,0,2,1,2,3,36,3,4,0,1,0,2,74,17,0,0,0,0,2,20,0,1,0,15,0,10,0,0,2,2,1,0,13718.366178,18610.374216,55.522128
1136,1,0,1,2,0,0,17,0,5,0,0,1,2,2,1,2,0,0,0,0,0,2,11,2,0,0,1,5,0,1,15,5,0,7,1,0,0,0,0,2,0,1,12777.096165,19458.443608,65.73915799999999
1137,4,3,1,5,0,0,6,1,2,0,0,0,123,7,11,13,2,2,1,1,0,1,13,4,5,11,0,26,0,0,1,1,0,5,8,4,24,3,0,4,1,0,12295.486856,19412.212268,67.820644
1138,2,2,0,1,0,1,12,0,0,1,0,0,1,0,1,10,2,1,0,0,0,0,12,2,0,0,1,2,1,2,1,0,1,5,0,3,0,0,4,2,0,0,12380.524185,18543.511326,68.708667
1139,6,1,0,4,0,0,18,0,0,1,1,0,2,0,2,16,1,2,0,2,0,2,30,10,0,0,0,1,0,1,0,3,1,8,0,4,1,0,3,2,2,0,12513.909092,18708.820148,66.48273499999999
1140,0,1,0,1,0,0,2,0,2,2,0,0,2,0,0,10,0,1,0,0,0,0,23,5,0,1,0,0,9,8,0,3,0,0,0,0,1,0,0,0,0,0,11837.84635,19310.829549000002,34.273540999999994
1141,0,1,0,1,0,0,1,0,1,0,0,0,55,0,0,15,1,0,0,1,0,0,10,15,0,0,0,0,3,1,3,0,1,1,0,3,14,11,0,0,0,0,11625.4857,18802.120069999997,32.461871
1142,5,0,0,2,0,0,2,0,1,0,1,0,1,0,1,11,2,0,0,1,0,0,25,6,0,1,0,0,3,9,1,2,0,1,0,2,0,0,1,1,0,0,10877.974634,19647.575925,36.311319
1143,4,1,2,1,1,1,2,0,0,1,0,0,2,0,0,29,2,3,0,1,0,0,70,8,0,0,0,0,9,19,0,3,0,2,0,11,1,3,1,3,0,1,10631.628311,18908.110214,46.275929999999995
1144,7,0,0,2,0,0,12,2,2,0,0,0,2,0,0,27,0,1,0,3,0,0,33,12,0,1,0,0,0,7,3,1,0,5,0,1,0,0,3,2,0,0,10646.821015000001,18435.521109999998,49.108957000000004
1145,4,5,0,0,1,1,7,3,6,0,0,0,24,3,4,18,1,0,1,1,0,1,39,6,4,16,0,5,16,6,12,3,0,3,1,11,18,0,1,4,0,1,10367.636823,18466.403415,49.943740000000005
1146,4,0,0,0,0,0,5,0,0,1,0,0,1,0,1,7,3,0,0,0,0,2,23,8,0,0,0,0,3,4,0,1,0,3,0,2,1,0,2,1,0,0,10122.035506999999,19280.687852000003,52.118052
1147,2,1,0,0,0,1,2,0,4,0,1,0,18,0,0,4,0,1,0,0,0,0,5,5,0,1,0,1,0,1,0,2,0,1,0,2,1,0,0,1,0,0,10151.116239,19789.19142,34.351162
1148,8,0,0,7,1,0,0,0,4,1,0,0,1,2,0,6,1,1,0,0,0,0,28,3,1,2,1,0,1,2,0,1,2,3,0,4,0,3,0,1,0,1,11058.282032,19595.261349,40.307016
1149,11,3,1,1,2,2,1,4,1,3,0,0,59,9,2,33,2,1,1,1,0,1,31,5,5,17,0,25,26,12,6,1,1,2,4,6,27,0,6,7,0,0,10786.543689,19279.692085,55.187142
1150,9,0,0,2,0,1,2,1,3,1,0,0,0,0,3,2,0,1,0,0,0,0,9,7,0,0,1,0,0,6,0,1,1,0,0,0,0,0,1,1,0,1,11182.389696,18996.789613999998,65.411555
1151,0,0,0,0,0,0,0,0,1,0,0,0,28,5,6,1,1,0,0,0,0,2,1,6,2,2,0,7,1,4,10,0,1,0,7,1,13,1,0,1,0,0,6907.812833,19407.180807,32.945293
1152,1,1,0,1,1,0,3,0,1,0,0,0,1,0,0,3,0,2,0,1,0,0,14,9,0,0,0,0,2,1,0,6,1,3,0,2,0,0,1,1,0,0,6918.667165999999,21069.031769999998,70.16287700000001
1153,2,5,0,1,0,1,4,1,0,6,1,1,38,7,7,14,2,2,0,0,0,3,14,2,1,7,0,12,6,3,2,0,0,2,11,5,15,4,2,2,0,0,10712.174758,20394.149165,49.07176
