cellID,x,y,z,area,layerData,experiment
Cell_950,-2.196206209,-1.427063879,0.00442994,0.000318748,0,MouseVISp_AI
Cell_951,-1.622628356,-0.726137887,0.004447805,0.000142419,0,MouseVISp_AI
Cell_952,-2.578941952,-0.525482627,0.004378982,0.000153722,0,MouseVISp_AI
Cell_953,-2.013391521,-1.779100586,0.004228792,0.000117552,0,MouseVISp_AI
Cell_954,-2.364709982,-0.510638489,0.00430178,0.000479252,0,MouseVISp_AI
Cell_955,-1.656442295,-1.215353715,0.004270241,0.000162765,0,MouseVISp_AI
Cell_956,-1.459807937,-1.245199083,0.00434744,0.000162765,0,MouseVISp_AI
Cell_957,-1.541132562,-1.229525761,0.004302606,0.000244147,0,MouseVISp_AI
Cell_958,-1.867245495,-0.399914755,0.004325908,0.000293881,0,MouseVISp_AI
Cell_959,-1.739883828,-1.140600231,0.004295331,0.000409173,0,MouseVISp_AI
Cell_960,-1.658246121,-0.228242682,0.004248018,0.0003617,0,MouseVISp_AI
Cell_961,-1.746286658,-1.320476915,0.004272951,0.000176329,0,MouseVISp_AI
Cell_962,-2.500639926,-0.716085087,0.004247831,0.000424997,0,MouseVISp_AI
Cell_963,-1.610881708,-0.777246472,0.004260662,0.000158244,0,MouseVISp_AI
Cell_964,-1.840693555,-0.579173945,0.004223744,0.000185371,0,MouseVISp_AI
Cell_965,-2.465376167,-0.668464123,0.004275717,0.000219281,0,MouseVISp_AI
Cell_966,-1.585962975,-0.651779031,0.004246131,0.000155983,0,MouseVISp_AI
Cell_967,-1.97702172,-0.585623558,0.004297441,0.000212499,0,MouseVISp_AI
Cell_968,-1.478541451,-1.703058545,0.004310909,0.000316487,0,MouseVISp_AI
Cell_969,-0.89695146,-1.54389908,0.004247951,0.000214759,0,MouseVISp_AI
Cell_970,-1.10406289,-1.59739273,0.004305257,0.000284839,0,MouseVISp_AI
Cell_971,-1.492021732,-1.308522138,0.00433188,0.000176329,0,MouseVISp_AI
Cell_972,-2.104957653,-1.332956285,0.004238063,0.000311966,0,MouseVISp_AI
Cell_973,-1.782449813,-1.993389582,0.004350608,0.000248669,0,MouseVISp_AI
Cell_974,-1.604853695,-0.856788069,0.004280297,0.000155983,0,MouseVISp_AI
Cell_975,-2.075739092,-0.872862152,0.004346414,0.000201196,0,MouseVISp_AI
Cell_976,-1.676926574,-0.178243987,0.00432426,0.000137898,0,MouseVISp_AI
Cell_977,-1.289006194,-1.085395447,0.004256529,0.000370742,0,MouseVISp_AI
Cell_978,-1.714855459,-0.308330448,0.004281324,0.000176329,0,MouseVISp_AI
Cell_979,-2.435480549,-1.254993562,0.004312669,0.000176329,0,MouseVISp_AI
Cell_980,-1.381779528,-1.713899212,0.004301462,0.000155983,0,MouseVISp_AI
Cell_981,-1.775604657,-1.800980506,0.004243133,0.000160504,0,MouseVISp_AI
Cell_982,-1.761553685,-0.526032316,0.004248649,0.000140159,0,MouseVISp_AI
Cell_983,-2.023311553,-0.894052613,0.004322607,0.000271275,0,MouseVISp_AI
Cell_984,-1.93005963,-1.196568517,0.004224957,0.000293881,0,MouseVISp_AI
Cell_985,-1.243672758,-1.177795011,0.004200408,0.000266754,0,MouseVISp_AI
Cell_986,-2.084740283,-0.693510718,0.004268196,0.000160504,0,MouseVISp_AI
Cell_987,-1.120314121,-1.501366823,0.004234093,0.00018085,0,MouseVISp_AI
Cell_988,-1.976017955,-1.538978243,0.004256677,0.000205717,0,MouseVISp_AI
Cell_989,-1.464477259,-1.349013992,0.004314414,0.000244147,0,MouseVISp_AI
Cell_990,-1.640728851,-1.045746694,0.004318529,0.000126595,0,MouseVISp_AI
Cell_991,-1.777429854,-1.969844067,0.004254362,0.000259972,0,MouseVISp_AI
Cell_992,-1.498611647,-1.734004872,0.004214577,0.000438561,0,MouseVISp_AI
Cell_993,-1.740438966,-1.110883134,0.004275975,0.000228323,0,MouseVISp_AI
Cell_994,-1.973597817,-0.497923038,0.004275431,0.000155983,0,MouseVISp_AI
Cell_995,-1.393907324,-1.787452896,0.004232905,0.000140159,0,MouseVISp_AI
Cell_996,-0.985167928,-1.627465902,0.004160972,0.000476992,0,MouseVISp_AI
Cell_997,-2.280281948,-0.540129485,0.004194412,0.000228323,0,MouseVISp_AI
Cell_998,-2.092208639,-0.572957504,0.004230483,0.000124334,0,MouseVISp_AI
Cell_999,-1.918144298,-1.565354742,0.004277623,0.000345875,0,MouseVISp_AI
Cell_1000,-1.618481142,-0.995127342,0.004279591,0.000110771,0,MouseVISp_AI
Cell_1001,-1.668148228,-0.570816901,0.004298569,0.000327791,0,MouseVISp_AI
Cell_1002,-1.829927566,-1.026409114,0.004261788,0.000203456,0,MouseVISp_AI
Cell_1003,-2.079075652,-1.524205327,0.004307367,0.000149201,0,MouseVISp_AI
Cell_1004,-2.253964101,-0.359259831,0.004233998,0.000232844,0,MouseVISp_AI
Cell_1005,-1.307654859,-1.143516654,0.004254587,0.000203456,0,MouseVISp_AI
Cell_1006,-1.0487608,-1.426948202,0.004238466,0.000370742,0,MouseVISp_AI
Cell_1007,-2.211367168,-1.042152838,0.004284537,0.000278057,0,MouseVISp_AI
Cell_1008,-1.780715965,-1.553272943,0.004258948,0.000305184,0,MouseVISp_AI
Cell_1009,-1.986154331,-1.045143019,0.004264683,0.000232844,0,MouseVISp_AI
Cell_1010,-1.776093971,-0.630431414,0.004237253,0.000547071,0,MouseVISp_AI
Cell_1011,-1.438583771,-1.081793294,0.004286182,0.000262232,0,MouseVISp_AI
Cell_1012,-2.261709118,-0.710334324,0.004346298,0.000174068,0,MouseVISp_AI
Cell_1013,-1.3263133,-1.031923655,0.004397774,0.000278057,0,MouseVISp_AI
Cell_1014,-1.979638592,-1.693779303,0.004348297,0.000296142,0,MouseVISp_AI
Cell_1015,-2.027495322,-0.364517306,0.00431511,0.000119813,0,MouseVISp_AI
Cell_1016,-1.638735332,-0.649686698,0.004295367,0.000327791,0,MouseVISp_AI
Cell_1018,-2.056730806,-1.297506124,0.0042716,0.000280317,0,MouseVISp_AI
Cell_1019,-1.999090292,-0.702425424,0.00421847,0.000264493,0,MouseVISp_AI
Cell_1020,-1.104002925,-1.362340624,0.004203873,0.000160504,0,MouseVISp_AI
Cell_1021,-1.508501811,-0.807706167,0.004220977,0.000214759,0,MouseVISp_AI
Cell_1022,-1.906727689,-1.331074934,0.004296,0.000189892,0,MouseVISp_AI
Cell_1023,-2.246705981,-0.770584137,0.004203622,0.000576459,0,MouseVISp_AI
Cell_1024,-1.647077068,-1.598622098,0.004218159,0.000259972,0,MouseVISp_AI
Cell_1025,-1.736135001,-1.012766973,0.004197432,0.000298402,0,MouseVISp_AI
Cell_1026,-1.933323521,-0.584616841,0.004176578,0.000119813,0,MouseVISp_AI
Cell_1027,-1.876133908,-0.438687404,0.004246687,0.000176329,0,MouseVISp_AI
Cell_1028,-1.637837933,-0.348469267,0.004299188,0.000160504,0,MouseVISp_AI
Cell_1029,-1.588836805,-1.767229255,0.004386663,0.000350397,0,MouseVISp_AI
Cell_1030,-2.593222721,-0.578860464,0.004411999,0.000151462,0,MouseVISp_AI
Cell_1031,-1.317832964,-1.677131048,0.004329885,0.000131116,0,MouseVISp_AI
Cell_1032,-1.444526464,-1.762673788,0.004301783,0.000158244,0,MouseVISp_AI
Cell_1033,-1.128282593,-1.560375256,0.004355747,0.000393349,0,MouseVISp_AI
Cell_1034,-1.717184143,-1.631522311,0.004287181,0.000158244,0,MouseVISp_AI
Cell_1035,-1.616228869,-1.951142,0.004395152,0.000409173,0,MouseVISp_AI
Cell_1036,-1.686963538,-0.998289213,0.004419286,0.000122074,0,MouseVISp_AI
Cell_1037,-1.151690374,-1.617182324,0.004403648,0.000115292,0,MouseVISp_AI
Cell_1038,-1.142324148,-1.775212446,0.004401243,0.000126595,0,MouseVISp_AI
Cell_1039,-1.288030637,-1.764300314,0.004411095,0.000149201,0,MouseVISp_AI
Cell_1040,-1.682155888,-0.817263148,0.004315341,0.000278057,0,MouseVISp_AI
Cell_1041,-2.274263577,-1.446530785,0.004307909,0.000158244,0,MouseVISp_AI
Cell_1042,-2.468121345,-0.941411841,0.004367578,0.000766352,0,MouseVISp_AI
Cell_1043,-2.200857608,-0.848065524,0.004364546,0.000271275,0,MouseVISp_AI
Cell_1044,-0.702775208,-1.732820925,0.0043065,0.000300663,0,MouseVISp_AI
Cell_1045,-1.768582838,-0.325320565,0.004315412,0.000214759,0,MouseVISp_AI
Cell_1046,-1.882225778,-0.654462538,0.0043482,0.000137898,0,MouseVISp_AI
Cell_1047,-1.607927957,-0.984414146,0.00426896,0.000124334,0,MouseVISp_AI
Cell_1048,-2.250220046,-0.730821869,0.004207511,0.000189892,0,MouseVISp_AI
Cell_1049,-1.044587781,-1.583696803,0.004268657,0.00014468,0,MouseVISp_AI
Cell_1050,-2.154429725,-1.310942657,0.004253169,0.000176329,0,MouseVISp_AI
Cell_1051,-1.290389349,-1.314616433,0.004272929,0.000300663,0,MouseVISp_AI
Cell_1052,-0.766501283,-1.664082956,0.004363778,0.000155983,0,MouseVISp_AI
Cell_1053,-1.881739156,-0.738855112,0.004332469,0.000119813,0,MouseVISp_AI
Cell_1054,-1.737627494,-0.312189235,0.00429277,0.000339094,0,MouseVISp_AI
Cell_1055,-1.711216745,-0.619752654,0.004204501,0.000409173,0,MouseVISp_AI
Cell_1056,-1.147312676,-1.465564391,0.004191852,0.00054255,0,MouseVISp_AI
Cell_1057,-2.00886493,-1.07697545,0.004222186,0.000280317,0,MouseVISp_AI
Cell_1058,-1.916915027,-2.02387289,0.004275499,0.00094268,0,MouseVISp_AI
Cell_1059,-1.208432576,-1.54868493,0.004243307,0.000160504,0,MouseVISp_AI
Cell_1060,-1.453021808,-1.843680286,0.004268393,0.00014468,0,MouseVISp_AI
Cell_1061,-2.146755286,-1.349872963,0.004240249,0.000368482,0,MouseVISp_AI
Cell_1062,-2.659367756,-0.503763065,0.004284931,0.000140159,0,MouseVISp_AI
Cell_1063,-2.175603156,-0.776812684,0.00434324,0.000524465,0,MouseVISp_AI
Cell_1064,-2.120717028,-1.399997258,0.004319433,0.000219281,0,MouseVISp_AI
Cell_1065,-1.756022309,-1.529120742,0.004350862,0.000137898,0,MouseVISp_AI
Cell_1066,-2.209666142,-0.500666239,0.004283222,0.000122074,0,MouseVISp_AI
Cell_1067,-1.674704825,-1.535985385,0.004305422,0.000314227,0,MouseVISp_AI
Cell_1068,-1.099757883,-1.635354347,0.004254086,0.000149201,0,MouseVISp_AI
Cell_1069,-2.12157209,-0.371628558,0.004223778,0.000203456,0,MouseVISp_AI
Cell_1070,-1.220184483,-1.136365898,0.00421147,0.000133377,0,MouseVISp_AI
Cell_1071,-1.612585393,-0.544029609,0.004244715,0.000291621,0,MouseVISp_AI
Cell_1072,-1.026740469,-1.867197077,0.004343092,0.000194414,0,MouseVISp_AI
Cell_1073,-1.71430848,-0.449206499,0.004391552,0.000135637,0,MouseVISp_AI
Cell_1074,-1.592187613,-1.9533159,0.004337231,0.000151462,0,MouseVISp_AI
Cell_1075,-1.923667815,-1.474267635,0.004381073,0.000235105,0,MouseVISp_AI
Cell_1076,-1.670853289,-0.851622047,0.004348086,0.00028936,0,MouseVISp_AI
Cell_1077,-1.52522671,-1.550469148,0.004345206,0.000153722,0,MouseVISp_AI
Cell_1078,-2.264650646,-0.982034253,0.004286436,0.000316487,0,MouseVISp_AI
Cell_1079,-1.467640236,-1.732217391,0.00429606,0.000155983,0,MouseVISp_AI
Cell_1080,-0.898712819,-1.481038527,0.00420127,0.000133377,0,MouseVISp_AI
Cell_1081,-1.442420134,-0.825381804,0.004171782,0.000205717,0,MouseVISp_AI
Cell_1082,-1.159344712,-1.545934705,0.004285133,0.000162765,0,MouseVISp_AI
Cell_1083,-1.691594476,-1.718977815,0.004293214,0.00036396,0,MouseVISp_AI
Cell_1084,-1.895091835,-1.538708563,0.004276366,0.000406912,0,MouseVISp_AI
Cell_1085,-2.431526623,-0.509235647,0.004267258,0.000255451,0,MouseVISp_AI
Cell_1086,-1.409829865,-2.11114955,0.004219556,0.000194414,0,MouseVISp_AI
Cell_1087,-1.986764489,-0.359690411,0.00425758,0.000406912,0,MouseVISp_AI
Cell_1088,-2.058926205,-1.754572045,0.004193099,0.00032553,0,MouseVISp_AI
Cell_1089,-1.570194187,-1.855289654,0.004201121,0.000203456,0,MouseVISp_AI
Cell_1090,-1.908062818,-1.798094038,0.004259474,0.00021702,0,MouseVISp_AI
Cell_1091,-2.088177957,-0.555330885,0.00423752,0.000149201,0,MouseVISp_AI
Cell_1092,-1.408500735,-1.990098315,0.004278902,0.000357179,0,MouseVISp_AI
Cell_1093,-1.650175964,-1.646970184,0.004289399,0.000226062,0,MouseVISp_AI
Cell_1094,-1.328835835,-1.733674282,0.004277606,0.000153722,0,MouseVISp_AI
Cell_1095,-1.711632672,-0.759685655,0.004376955,0.000483774,0,MouseVISp_AI
Cell_1096,-1.527155096,-1.364528512,0.004340323,0.000135637,0,MouseVISp_AI
Cell_1097,-1.042702317,-1.534089465,0.004327986,0.000262232,0,MouseVISp_AI
Cell_1098,-2.414224773,-0.529798693,0.00436319,0.000176329,0,MouseVISp_AI
Cell_1099,-1.501395529,-1.18743519,0.004315084,0.000165026,0,MouseVISp_AI
Cell_1100,-1.759926954,-0.278301231,0.004308038,0.000135637,0,MouseVISp_AI
Cell_1101,-2.209963765,-0.726458964,0.004240046,0.000449864,0,MouseVISp_AI
Cell_1102,-1.926828328,-0.553487306,0.00424249,0.000106249,0,MouseVISp_AI
Cell_1103,-1.487032334,-1.087689647,0.004244428,0.000366221,0,MouseVISp_AI
Cell_1104,-2.277019732,-1.192998714,0.004282254,0.000158244,0,MouseVISp_AI
Cell_1105,-1.504586168,-1.698292208,0.004335621,0.000146941,0,MouseVISp_AI
Cell_1106,-1.865588384,-1.322756496,0.004357186,0.000424997,0,MouseVISp_AI
Cell_1107,-2.534958856,-0.601179547,0.00438424,0.000499598,0,MouseVISp_AI
Cell_1108,-1.814854871,-0.868559997,0.004311362,0.000171807,0,MouseVISp_AI
Cell_1109,-1.40112992,-1.351288793,0.004313845,0.000194414,0,MouseVISp_AI
Cell_1110,-1.833717877,-1.879917048,0.004285046,0.000235105,0,MouseVISp_AI
Cell_1111,-1.80828291,-0.713750215,0.004276537,0.000126595,0,MouseVISp_AI
Cell_1112,-0.938333663,-1.706381083,0.004226324,0.0003617,0,MouseVISp_AI
Cell_1113,-1.479897121,-1.051418944,0.004312305,0.000316487,0,MouseVISp_AI
Cell_1114,-1.90708842,-0.436407984,0.00424143,0.000198935,0,MouseVISp_AI
Cell_1115,-2.351193561,-0.602047148,0.00430326,0.000171807,0,MouseVISp_AI
Cell_1116,-1.773782422,-0.350050217,0.004265718,0.000135637,0,MouseVISp_AI
Cell_1117,-1.610980372,-0.363150282,0.004271004,0.000291621,0,MouseVISp_AI
Cell_1118,-1.686196242,-0.598311834,0.004259743,0.000174068,0,MouseVISp_AI
Cell_1119,-1.413109333,-1.327841587,0.004224302,0.000140159,0,MouseVISp_AI
Cell_1120,-1.292410336,-1.705696735,0.0041825,0.000174068,0,MouseVISp_AI
Cell_1121,-1.800065983,-0.381099008,0.00421228,0.000113031,0,MouseVISp_AI
Cell_1122,-2.294701295,-0.560782911,0.004214506,0.000137898,0,MouseVISp_AI
Cell_1123,-1.55401725,-1.354940564,0.004168536,0.000314227,0,MouseVISp_AI
Cell_1124,-2.151276185,-0.600227228,0.004232125,0.000149201,0,MouseVISp_AI
Cell_1125,-1.757054931,-0.395246,0.004243337,0.000357179,0,MouseVISp_AI
Cell_1126,-1.694311927,-0.332901823,0.004277231,0.000124334,0,MouseVISp_AI
Cell_1127,-2.349523789,-1.261690244,0.004221586,0.000189892,0,MouseVISp_AI
Cell_1128,-2.124603144,-1.431949422,0.004258074,0.000296142,0,MouseVISp_AI
Cell_1129,-1.715018143,-0.59243053,0.00422326,0.000402391,0,MouseVISp_AI
Cell_1130,-2.373599543,-0.903067811,0.004258951,0.000388827,0,MouseVISp_AI
Cell_1131,-2.160346803,-1.556574658,0.004208578,0.000223802,0,MouseVISp_AI
Cell_1132,-2.466909268,-0.820357151,0.00420793,0.000165026,0,MouseVISp_AI
Cell_1133,-1.766462123,-0.660747224,0.004202802,0.000137898,0,MouseVISp_AI
Cell_1134,-1.76359012,-1.720836853,0.004296681,0.000402391,0,MouseVISp_AI
Cell_1135,-1.939452362,-0.404401558,0.004316152,0.000126595,0,MouseVISp_AI
Cell_1136,-1.087331759,-1.377868994,0.004334939,0.000142419,0,MouseVISp_AI
Cell_1137,-1.400233783,-1.299092092,0.004253396,0.000169547,0,MouseVISp_AI
Cell_1138,-1.549592148,-1.787751826,0.004273925,0.000257711,0,MouseVISp_AI
Cell_1139,-1.510780682,-0.682467219,0.004288522,0.000210238,0,MouseVISp_AI
Cell_1140,-2.363096724,-0.545125768,0.004311749,0.000415955,0,MouseVISp_AI
Cell_1141,-1.938061213,-0.488410822,0.004281212,0.00021702,0,MouseVISp_AI
Cell_1142,-1.546039216,-2.098918126,0.004274795,0.000526725,0,MouseVISp_AI
Cell_1143,-1.670611656,-0.341222544,0.004316001,0.000321009,0,MouseVISp_AI
Cell_1144,-2.462137745,-0.789236091,0.00439193,0.000237366,0,MouseVISp_AI
Cell_1145,-1.802194963,-0.188963457,0.004363929,0.000167286,0,MouseVISp_AI
Cell_1146,-1.593629637,-1.094130677,0.004366395,0.000212499,0,MouseVISp_AI
Cell_1147,-0.723520874,-1.696839896,0.00442995,0.000235105,0,MouseVISp_AI
Cell_1148,-1.429665215,-1.953078273,0.00440521,0.00028936,0,MouseVISp_AI
Cell_1149,-1.522527893,-1.719720603,0.004372436,0.000198935,0,MouseVISp_AI
Cell_1150,-1.962162122,-0.275829312,0.004276112,0.000124334,0,MouseVISp_AI
Cell_1151,-2.624902767,-0.5253272,0.004264429,0.000142419,0,MouseVISp_AI
Cell_1152,-1.563736558,-0.213365194,0.004298571,0.000128856,0,MouseVISp_AI
Cell_1153,-1.918894421,-1.589567004,0.004340753,0.000160504,0,MouseVISp_AI
Cell_1154,-0.565994873,-1.50165389,0.004294935,0.000483774,0,MouseVISp_AI
Cell_1155,-1.708766293,-0.427243831,0.004360034,0.000203456,0,MouseVISp_AI
Cell_1156,-0.730074533,-1.745866868,0.004357747,0.000183111,0,MouseVISp_AI
Cell_1157,-2.08524288,-1.211718625,0.004376956,0.000406912,0,MouseVISp_AI
Cell_1158,-1.645392202,-1.460038676,0.004382095,0.000119813,0,MouseVISp_AI
Cell_1159,-1.9351685,-1.36855872,0.004320044,0.000311966,0,MouseVISp_AI
Cell_1160,-1.834971642,-0.249991232,0.00422543,0.000140159,0,MouseVISp_AI
Cell_1161,-1.930399267,-1.231307701,0.004263146,0.000212499,0,MouseVISp_AI
Cell_1162,-2.387784235,-1.11374387,0.004262713,0.000155983,0,MouseVISp_AI
Cell_1163,-1.284829788,-1.455415326,0.004204603,0.000556114,0,MouseVISp_AI
Cell_1164,-1.365380902,-1.657649662,0.004259992,0.000151462,0,MouseVISp_AI
Cell_1165,-2.326963025,-0.995918165,0.004270083,0.000140159,0,MouseVISp_AI
Cell_1166,-1.749557998,-1.484905648,0.004401344,0.000160504,0,MouseVISp_AI
Cell_1167,-1.832445949,-1.279911446,0.004365712,0.000189892,0,MouseVISp_AI
Cell_1168,-1.698967698,-1.893990957,0.004387905,0.000332312,0,MouseVISp_AI
Cell_1169,-2.213785021,-1.414421744,0.00434546,0.000192153,0,MouseVISp_AI
Cell_1170,-2.029167449,-1.081511951,0.004381571,0.000203456,0,MouseVISp_AI
Cell_1171,-1.094995215,-1.555851134,0.004432685,0.000135637,0,MouseVISp_AI
Cell_1172,-2.270035405,-0.850996015,0.004396328,0.000293881,0,MouseVISp_AI
Cell_1173,-1.618711786,-1.316707557,0.004358118,0.000176329,0,MouseVISp_AI
Cell_1174,-1.225759459,-1.347498036,0.004331398,0.000135637,0,MouseVISp_AI
Cell_1175,-1.470711869,-0.490232543,0.004381174,0.000131116,0,MouseVISp_AI
Cell_1176,-2.552402196,-0.544613193,0.004379263,0.000452125,0,MouseVISp_AI
Cell_1177,-2.018263542,-1.451198051,0.004355253,0.000210238,0,MouseVISp_AI
Cell_1178,-1.900899803,-1.221625046,0.004275094,0.00018085,0,MouseVISp_AI
Cell_1179,-2.226187719,-1.440282045,0.004323173,0.000126595,0,MouseVISp_AI
Cell_1180,-2.240543211,-0.852173905,0.004278912,0.000366221,0,MouseVISp_AI
Cell_1181,-2.032678573,-0.475135615,0.004221801,0.000146941,0,MouseVISp_AI
Cell_1182,-1.746691215,-0.581761051,0.004273601,0.000115292,0,MouseVISp_AI
Cell_1183,-1.196073725,-1.504309485,0.004302095,0.000422737,0,MouseVISp_AI
Cell_1184,-1.575346102,-0.166639892,0.004215647,0.000391088,0,MouseVISp_AI
Cell_1185,-2.193044188,-0.996110809,0.004268347,0.000196674,0,MouseVISp_AI
Cell_1186,-2.402245525,-0.552133986,0.004282086,0.000135637,0,MouseVISp_AI
Cell_1187,-1.59692914,-1.178418321,0.004290023,0.000135637,0,MouseVISp_AI
Cell_1189,-2.094501274,-0.472400858,0.004255961,0.000133377,0,MouseVISp_AI
Cell_1190,-1.964388458,-0.218641906,0.004228638,0.000382045,0,MouseVISp_AI
Cell_1191,-1.908613676,-1.869749945,0.004248804,0.000379785,0,MouseVISp_AI
Cell_1192,-0.913645441,-1.608215643,0.004280273,0.000135637,0,MouseVISp_AI
Cell_1193,-2.408197096,-1.027017136,0.004165398,0.000219281,0,MouseVISp_AI
Cell_1194,-2.227604715,-0.873865981,0.004267403,0.000214759,0,MouseVISp_AI
Cell_1195,-2.171668148,-0.64596408,0.004214956,0.000239626,0,MouseVISp_AI
Cell_1196,-1.75982207,-0.457682233,0.004199807,0.000375264,0,MouseVISp_AI
Cell_1197,-2.111018033,-1.114673853,0.004296251,0.000142419,0,MouseVISp_AI
Cell_1198,-1.040136739,-1.773565332,0.00422374,0.000110771,0,MouseVISp_AI
Cell_1199,-1.585688628,-0.568675827,0.004306436,0.000165026,0,MouseVISp_AI
Cell_1200,-1.081830074,-1.583669346,0.00421038,0.000422737,0,MouseVISp_AI
Cell_1201,-1.594419471,-0.733900275,0.004274325,0.000515422,0,MouseVISp_AI
Cell_1202,-0.935034531,-1.617770118,0.004319593,0.000192153,0,MouseVISp_AI
Cell_1203,-1.318328293,-1.296761859,0.004243054,0.000128856,0,MouseVISp_AI
Cell_1204,-2.0914563,-1.355581076,0.004284881,0.000160504,0,MouseVISp_AI
Cell_1205,-1.942512549,-1.544736232,0.004246194,0.000124334,0,MouseVISp_AI
Cell_1206,-1.497602901,-1.579729703,0.004264094,0.000382045,0,MouseVISp_AI
Cell_1207,-2.032363356,-0.320913451,0.004262155,0.00018085,0,MouseVISp_AI
Cell_1208,-1.850058113,-1.650836598,0.004227194,0.000348136,0,MouseVISp_AI
Cell_1209,-1.541965767,-0.782249581,0.004319135,0.000146941,0,MouseVISp_AI
Cell_1210,-2.140578099,-0.396658732,0.004274645,0.000201196,0,MouseVISp_AI
Cell_1211,-2.091890951,-1.64677344,0.004323225,0.000194414,0,MouseVISp_AI
Cell_1212,-2.497731876,-0.506692006,0.004334102,0.000140159,0,MouseVISp_AI
Cell_1213,-0.81710361,-1.690646549,0.004275353,0.000409173,0,MouseVISp_AI
Cell_1214,-1.517065034,-1.230202198,0.004255955,0.000131116,0,MouseVISp_AI
Cell_1215,-2.089762085,-1.286864991,0.004277628,0.000275796,0,MouseVISp_AI
Cell_1216,-2.252702725,-0.480152439,0.00436028,0.000198935,0,MouseVISp_AI
Cell_1217,-1.755848741,-0.362751366,0.004319014,0.000153722,0,MouseVISp_AI
Cell_1218,-1.501763364,-0.206439006,0.004316498,0.000189892,0,MouseVISp_AI
Cell_1219,-1.819253548,-0.147861632,0.004276377,0.000248669,0,MouseVISp_AI
Cell_1220,-1.818905728,-1.411963184,0.004368614,0.000115292,0,MouseVISp_AI
Cell_1221,-2.283540392,-0.778872997,0.004316109,0.000158244,0,MouseVISp_AI
Cell_1222,-1.915544077,-1.642286399,0.0043755,0.000332312,0,MouseVISp_AI
Cell_1223,-1.311607807,-0.541398361,0.004373187,0.00014468,0,MouseVISp_AI
Cell_1224,-0.987563359,-1.471564049,0.004322013,0.000194414,0,MouseVISp_AI
Cell_1225,-1.801201889,-0.608975614,0.004367271,0.000151462,0,MouseVISp_AI
Cell_1226,-2.354150059,-1.324546528,0.004319535,0.00010851,0,MouseVISp_AI
Cell_1227,-1.452272323,-1.901565375,0.004294995,0.000140159,0,MouseVISp_AI
Cell_1228,-1.833866353,-1.261969338,0.00431395,0.000203456,0,MouseVISp_AI
Cell_1229,-1.747819598,-1.739421462,0.004309175,0.000137898,0,MouseVISp_AI
Cell_1230,-1.633894482,-1.394193727,0.004332711,0.000158244,0,MouseVISp_AI
Cell_1231,-1.646071333,-0.787119405,0.004338259,0.000214759,0,MouseVISp_AI
Cell_1232,-1.464475096,-0.265855589,0.004235036,0.000106249,0,MouseVISp_AI
Cell_1233,-2.07921493,-1.44262224,0.004285489,0.000194414,0,MouseVISp_AI
Cell_1234,-1.832721897,-1.433485792,0.004192059,0.000122074,0,MouseVISp_AI
Cell_1235,-1.687050679,-1.601948984,0.004252613,0.000244147,0,MouseVISp_AI
Cell_1236,-1.882340572,-1.704154905,0.004230828,0.000126595,0,MouseVISp_AI
Cell_1237,-1.853808943,-0.526773182,0.004347209,0.000228323,0,MouseVISp_AI
Cell_1238,-2.203867683,-1.488713615,0.004379756,0.000239626,0,MouseVISp_AI
Cell_1239,-0.952282568,-1.742779648,0.004351116,0.000133377,0,MouseVISp_AI
Cell_1240,-1.463624956,-1.995326157,0.004235137,0.000128856,0,MouseVISp_AI
Cell_1241,-1.804324468,-0.167788367,0.004254562,0.000160504,0,MouseVISp_AI
Cell_1242,-1.0873551,-1.883449089,0.004332288,0.00014468,0,MouseVISp_AI
Cell_1243,-1.030054245,-1.90072127,0.004355251,0.00014468,0,MouseVISp_AI
Cell_1244,-1.635339194,-1.124421687,0.004307479,0.000128856,0,MouseVISp_AI
Cell_1245,-1.8233703,-0.391669809,0.00426364,0.000167286,0,MouseVISp_AI
Cell_1246,-2.325971602,-0.682047341,0.004312472,0.000456646,0,MouseVISp_AI
Cell_1247,-2.313246365,-0.508791545,0.004330585,0.000226062,0,MouseVISp_AI
Cell_1248,-1.432553823,-0.517463285,0.004282565,0.000146941,0,MouseVISp_AI
Cell_1249,-2.28546746,-1.254034594,0.004257978,0.000135637,0,MouseVISp_AI
Cell_1250,-1.983418263,-1.852431224,0.004305958,0.000135637,0,MouseVISp_AI
Cell_1251,-1.806974545,-0.914538025,0.004357616,0.000203456,0,MouseVISp_AI
Cell_1252,-1.908449927,-0.46056446,0.004303214,0.000176329,0,MouseVISp_AI
Cell_1253,-2.072948266,-0.980189122,0.004308143,0.000192153,0,MouseVISp_AI
Cell_1254,-2.164219046,-0.541565002,0.004248186,0.000113031,0,MouseVISp_AI
Cell_1255,-2.418131125,-0.773985124,0.004310038,0.000151462,0,MouseVISp_AI
Cell_1256,-1.51015235,-1.812178298,0.004218156,0.000133377,0,MouseVISp_AI
Cell_1257,-2.441601631,-0.862077951,0.004160175,0.000420476,0,MouseVISp_AI
Cell_1258,-1.214331824,-1.563343416,0.00427808,0.000155983,0,MouseVISp_AI
Cell_1259,-1.739868193,-1.933696257,0.004267453,0.000219281,0,MouseVISp_AI
Cell_1260,-2.301340505,-0.987847396,0.00432684,0.000115292,0,MouseVISp_AI
Cell_1261,-2.196740181,-1.018028344,0.004389352,0.000115292,0,MouseVISp_AI
Cell_1262,-2.286639254,-1.096213792,0.004343762,0.000269014,0,MouseVISp_AI
