"sample_name","Class_label","Class_id","Class_color","Correlation","DifferenceBetweenTopTwoCorrelations"
"X73","L5 IT",5,"#00FF00",0.623661854082443,0.00821470354877352
"X74","L6 PT",11,"#74CAFF",0.94920581941224,0.220822869173068
"X75","L6 IT_1",9,"#96E32C",0.778280846856725,0.0175908798984951
"X76","Pvalb_2",18,"#ED4C50",0.54312340670933,0.0370275367172491
"X77","L6b",12,"#336D99",0.700864412079786,0.0166790269035993
"X78","Pvalb_3",19,"#D6221D",0.895971602583601,0.03742576314218
"X79","Astro",1,"#665C47",0.665534625646626,0.00181577543774902
"X80","L5 IT",5,"#00FF00",0.81853547525135,0.000358231750525739
"X81","L6 PT",11,"#74CAFF",0.685471228007907,0.107579041870318
"X82","L6 IT_1",9,"#96E32C",0.909276464158054,0.0361930767345746
"X83","L6b",12,"#336D99",0.915006562102144,0.252030988432057
"X84","L6 IT_2",10,"#5100FF",0.572396274895744,0.00623495723591916
"X85","L6 PT",11,"#74CAFF",0.964691365981656,0.24801264017152
"X86","L6 IT_1",9,"#96E32C",0.906590056016477,0.0247111505040333
"X87","L6b",12,"#336D99",0.574269409150627,0.0332591363968388
"X88","L6b",12,"#336D99",0.885541309415307,0.075968265753977
"X89","L6 PT",11,"#74CAFF",0.966921326859724,0.242462930911778
"X90","VLMC",32,"#6B8059",0.721954545286156,0.00990746343872195
"X91","L6 IT_1",9,"#96E32C",0.721950442850052,0.0929795263649631
"X92","L6b",12,"#336D99",0.871305418494675,0.166132522915247
"X93","L6 PT",11,"#74CAFF",0.714180808199652,0.236201808044217
"X94","L6b",12,"#336D99",0.78087428043262,0.0502042210068603
"X95","L6 IT_2",10,"#5100FF",0.96493727810649,0.186826624541624
"X96","L6 PT",11,"#74CAFF",0.886403132990067,0.208360186257855
"X97","L6b",12,"#336D99",0.87681440618153,0.0360722500352996
"X98","L6 PT",11,"#74CAFF",0.96598307087037,0.261967252890634
"X99","L6b",12,"#336D99",0.850473296947107,0.0948697332812103
"X100","L6 PT",11,"#74CAFF",0.893841818589534,0.324946410967735
"X101","L6 PT",11,"#74CAFF",0.986953120429694,0.322221824930614
"X102","L5 IT",5,"#00FF00",0.785744666413504,0.0072114213038087
"X103","VLMC",32,"#6B8059",0.810119360675998,0.0832112193785104
"X104","Sncg_1",21,"#A700FF",0.792207021018362,0.00466876705344299
"X105","Sst_2",24,"#FFDF11",0.620592423295138,0.0773523513521959
"X106","L6 PT",11,"#74CAFF",0.818285549160377,0.106580973627029
"X107","VLMC",32,"#6B8059",0.782987584186262,0.300455001578085
"X108","L5 IT",5,"#00FF00",0.763709617508075,0.167224139285629
"X109","Astro",1,"#665C47",0.659034943790341,0.250708424463767
"X110","L6b",12,"#336D99",0.918663869387299,0.213677497862495
"X111","L6 IT_1",9,"#96E32C",0.947800244991085,0.136463595714545
"X112","L4",4,"#00979D",0.786220560685738,0.0337181059682181
"X113","L5 IT",5,"#00FF00",0.637567420348901,0.0933293954650888
"X114","Meis2",15,"#FF0000",0.681835493703851,0.141398935011022
"X115","L6 PT",11,"#74CAFF",0.985044329336956,0.300642763642968
"X116","L6 PT",11,"#74CAFF",0.963304903655938,0.232016098354391
"X117","L5 IT",5,"#00FF00",0.743621829893884,0.13277014841522
"X118","L6 PT",11,"#74CAFF",0.903487109719807,0.169345614246894
"X119","L6 PT",11,"#74CAFF",0.952500215653771,0.238193739829946
"X120","L6b",12,"#336D99",0.780703006358063,0.123666785819008
"X121","Astro",1,"#665C47",0.640726619577286,0.0010021764932171
"X122","L6 PT",11,"#74CAFF",0.986704437338022,0.31752904188662
"X123","L6 PT",11,"#74CAFF",0.876979556788634,0.100364779935535
"X124","L6b",12,"#336D99",0.894021069029991,0.0394562421672852
"X125","VLMC",32,"#6B8059",0.828281854964667,0.0786194169945347
"X126","L6 PT",11,"#74CAFF",0.947994740810968,0.225621019214175
"X127","VLMC",32,"#6B8059",0.482968862027033,0.118467179227751
"X128","Pvalb_2",18,"#ED4C50",0.797687392987209,0.0178260052523792
"X129","L5 PT_2",8,"#29E043",0.741304708402101,0.0891178455448239
"X130","Pvalb_3",19,"#D6221D",0.867114412389868,0.0875044016851204
"X131","L6 IT_1",9,"#96E32C",0.962203333931185,0.117831668363347
"X132","L6 IT_2",10,"#5100FF",0.476883828492889,0.18156095045355
"X133","L5 NP",6,"#008F39",0.542043136213438,0.0457415559174998
"X134","L6 IT_2",10,"#5100FF",0.576451404947464,0.0116843632791036
"X135","L6b",12,"#336D99",0.879006364094898,0.189969840664671
"X136","L6b",12,"#336D99",0.760789387328926,0.00917757330563962
"X137","Sst_3",25,"#BF9F00",0.630354698736682,0.0848631507531554
"X138","L6 PT",11,"#74CAFF",0.95670202758997,0.218284572625937
"X139","L6b",12,"#336D99",0.84575310719205,0.130698202930939
"X140","L6 IT_1",9,"#96E32C",0.621560323002848,0.0346216040744385
"X141","Pvalb_2",18,"#ED4C50",0.799192711498785,0.024614027733069
"X142","L6 PT",11,"#74CAFF",0.978341308959532,0.308824047355889
"X143","L5 PT_2",8,"#29E043",0.686080457932772,0.101517576690909
"X144","L6 PT",11,"#74CAFF",0.964600414210669,0.247032667640685
"X145","L6 PT",11,"#74CAFF",0.944809683492225,0.297578464407067
"X146","L6b",12,"#336D99",0.822341523679622,0.0353573959303347
"X147","L6 PT",11,"#74CAFF",0.971764727707214,0.350672997601859
"X148","VLMC",32,"#6B8059",0.537989258331661,0.00262314988743229
"X149","L6 PT",11,"#74CAFF",0.958978151711638,0.277729441915859
"X150","VLMC",32,"#6B8059",0.762306740497209,0.154406259679351
"X151","L6 PT",11,"#74CAFF",0.978521908630669,0.30355805922635
"X152","L6 PT",11,"#74CAFF",0.798258974271187,0.174044587845941
"X153","L6 PT",11,"#74CAFF",0.87135836735701,0.0886648967013206
"X154","L6 PT",11,"#74CAFF",0.973087651295601,0.287240558769658
"X155","VLMC",32,"#6B8059",0.782987584186262,0.300455001578085
"X156","L6 IT_2",10,"#5100FF",0.950106137728616,0.172022969155454
"X157","CR",2,"#00FF66",0.516062419370004,0.16441752703266
"X158","L6 PT",11,"#74CAFF",0.984188597708553,0.313652860665372
"X159","VLMC",32,"#6B8059",0.64501430808424,0.0385243885087211
"X160","L6 IT_2",10,"#5100FF",0.655865843996907,0.0266820478866807
"X161","L6 IT_1",9,"#96E32C",0.847505673433361,0.0702447593452423
"X162","L6 PT",11,"#74CAFF",0.636736571240626,0.0349802948451324
"X163","Pvalb_2",18,"#ED4C50",0.784261186215492,0.00695052754287362
"X164","Astro",1,"#665C47",0.567709363822223,0.165847721623952
"X165","Pvalb_2",18,"#ED4C50",0.570242958361697,0.00192113164398
"X166","Astro",1,"#665C47",0.656973612818844,0.0228396142135912
"X167","L6 IT_2",10,"#5100FF",0.837737470370919,0.138837606553944
"X168","L6 IT_2",10,"#5100FF",0.648948604999896,0.0477883041259957
"X169","VLMC",32,"#6B8059",0.47448604709026,0.13301213911634
"X170","L6b",12,"#336D99",0.782258756236663,0.0509393801371685
"X171","Astro",1,"#665C47",0.56130697872593,0.228237041448977
"X172","L6 PT",11,"#74CAFF",0.889186282876899,0.216572472696073
"X173","L6b",12,"#336D99",0.729392934704948,0.0123053216384944
"X174","L6b",12,"#336D99",0.84520387857982,0.133495713150897
"X175","L6 PT",11,"#74CAFF",0.861058189581269,0.184306609758542
"X176","L6b",12,"#336D99",0.897441246410441,0.0251625818870213
"X177","Pvalb_2",18,"#ED4C50",0.725876516897574,0.0743833722159589
"X178","Astro",1,"#665C47",0.568129861400937,0.176804873546498
"X179","VLMC",32,"#6B8059",0.640342348208124,0.00744080867974761
"X180","Astro",1,"#665C47",0.603132830767896,0.16174457013971
"X181","L6 IT_2",10,"#5100FF",0.911547238477038,0.0415954166868976
"X182","L6 PT",11,"#74CAFF",0.956465538208188,0.184694706043207
"X183","L6 IT_2",10,"#5100FF",0.91801719061752,0.0243653321925569
"X184","L6b",12,"#336D99",0.807580710024148,0.0458128306022869
"X185","VLMC",32,"#6B8059",0.523197968918355,0.0961713134182695
"X186","L6 PT",11,"#74CAFF",0.880876563032451,0.223946652197388
"X187","VLMC",32,"#6B8059",0.750647110052288,0.181854160698523
"X188","VLMC",32,"#6B8059",0.61787612932263,0.0850672484261084
"X189","L6 PT",11,"#74CAFF",0.825028596736266,0.141629715491347
"X190","L6 IT_2",10,"#5100FF",0.915548540750208,0.0216371076555936
"X191","L6 PT",11,"#74CAFF",0.658099023798742,0.00496254100415139
"X192","L6 PT",11,"#74CAFF",0.752432078153096,0.0989176182014863
"X193","L6 PT",11,"#74CAFF",0.819229300201532,0.3386986424773
"X194","VLMC",32,"#6B8059",0.747423729137665,0.0965995633010738
"X195","Pvalb_2",18,"#ED4C50",0.816673929356495,0.0493823835915872
"X196","L6 PT",11,"#74CAFF",0.967946042151214,0.257246606674007
"X197","L6b",12,"#336D99",0.848885909457398,0.0490521116445883
"X198","L6b",12,"#336D99",0.833058682052017,0.147526071472125
"X199","L6 PT",11,"#74CAFF",0.904326700459856,0.231942776884144
"X200","L6b",12,"#336D99",0.715758625675417,0.0601191596767924
"X201","Pvalb_3",19,"#D6221D",0.820284583982747,0.0204976877289331
"X202","L6 PT",11,"#74CAFF",0.620526484472651,0.0234378235786369
"X203","L5 PT_1",7,"#0000FF",0.752809005792893,0.0688220582041397
"X204","L6 IT_1",9,"#96E32C",0.930313936920596,0.0850856090021156
"X205","L6b",12,"#336D99",0.755464084281702,0.073740757742523
"X206","L6b",12,"#336D99",0.780473824369967,0.0540794277866884
"X207","L5 IT",5,"#00FF00",0.737485435770063,0.112371248266211
"X208","CR",2,"#00FF66",0.66746605652342,0.0779309573276247
"X209","L6 PT",11,"#74CAFF",0.632978261136187,0.139436970986583
"X210","VLMC",32,"#6B8059",0.581041424092887,0.00413813179575906
"X211","L6 PT",11,"#74CAFF",0.843049514251178,0.274300657800693
"X212","L6b",12,"#336D99",0.696795486369882,0.0395503937234911
"X213","L6 PT",11,"#74CAFF",0.973664188822564,0.270485117382979
"X214","L6 PT",11,"#74CAFF",0.653514900571351,0.0139606121077167
"X215","L6b",12,"#336D99",0.899534079390659,0.103928464988485
"X216","L6b",12,"#336D99",0.837055533916799,0.139202337360867
"X217","L6 PT",11,"#74CAFF",0.82346135387364,0.130343949214994
"X218","L6 PT",11,"#74CAFF",0.727214242378058,0.151339517686072
"X219","L6 PT",11,"#74CAFF",0.952405154666872,0.209889588191258
"X220","VLMC",32,"#6B8059",0.614284962563095,0.0632774373576158
"X221","VLMC",32,"#6B8059",0.574969339339687,0.01296372106937
"X222","L5 IT",5,"#00FF00",0.56771417665289,0.0726583024616301
"X223","L5 PT_2",8,"#29E043",0.658186815605777,0.110038296816241
"X224","L6 PT",11,"#74CAFF",0.978339767342741,0.354444280114728
"X225","L5 IT",5,"#00FF00",0.828083488880619,0.0420263113456085
"X226","L6b",12,"#336D99",0.933647818991278,0.190613800784415
"X227","L6 PT",11,"#74CAFF",0.980234466099682,0.270480693377126
"X228","L5 IT",5,"#00FF00",0.794601788847527,0.00108155594085091
"X229","Astro",1,"#665C47",0.690021777318657,0.374342335404873
"X230","L6 PT",11,"#74CAFF",0.982566606867995,0.322509278219198
"X231","VLMC",32,"#6B8059",0.621167320565172,0.115497602215258
"X232","Astro",1,"#665C47",0.75128758358785,0.339764433694
"X233","Astro",1,"#665C47",0.941732446142021,0.402313187411785
"X234","Astro",1,"#665C47",0.584945153400743,0.224544458034193
"X235","L6 PT",11,"#74CAFF",0.961131973211932,0.241596387652334
"X236","L6 PT",11,"#74CAFF",0.978822712463383,0.292566964574694
"X237","VLMC",32,"#6B8059",0.616054703967607,0.0156721690716418
"X238","L6 PT",11,"#74CAFF",0.860453173140833,0.111168759937426
"X239","Pvalb_3",19,"#D6221D",0.909734289747796,0.0266247107415015
"X240","Sst_2",24,"#FFDF11",0.569179173240593,0.0202623119477635
"X241","Astro",1,"#665C47",0.578075366869619,0.352006661280746
"X242","L6 PT",11,"#74CAFF",0.8600081533417,0.0713175967480915
"X243","L6 PT",11,"#74CAFF",0.978530330108829,0.293831005213017
"X244","Sst_4",26,"#FFFF00",0.627390244601711,0.0485803870827829
"X245","L6 IT_1",9,"#96E32C",0.886880658426778,0.0685786635292961
"X246","VLMC",32,"#6B8059",0.753419917864431,0.126223587522665
"X247","L6 PT",11,"#74CAFF",0.934820924167337,0.218997305924279
"X248","L6b",12,"#336D99",0.903963433864084,0.191995548511609
"X249","L6 PT",11,"#74CAFF",0.784709785001563,0.234966226856415
"X250","L6 PT",11,"#74CAFF",0.618928407025488,0.00546345752008548
"X251","L6b",12,"#336D99",0.72978175309995,0.0959952495676276
"X252","Astro",1,"#665C47",0.447894462572449,0.212508306690527
"X253","L6 PT",11,"#74CAFF",0.968563977752666,0.267749564836634
"X254","L6b",12,"#336D99",0.89465347876962,0.193834117577084
"X255","L5 PT_2",8,"#29E043",0.385491708882719,0.0410257506575974
"X256","L6 PT",11,"#74CAFF",0.981724715896856,0.291905775267491
"X257","L6 PT",11,"#74CAFF",0.987568687301538,0.335889145644944
"X258","Pvalb_2",18,"#ED4C50",0.936518826882194,0.0773864029667419
"X259","L6 IT_1",9,"#96E32C",0.751220660625912,0.114445355286331
"X260","L6 PT",11,"#74CAFF",0.964269300557242,0.280608197881865
"X261","L6b",12,"#336D99",0.661036767779807,0.0172056665288716
"X262","L6 PT",11,"#74CAFF",0.913971063936119,0.180120402426087
"X263","Pvalb_3",19,"#D6221D",0.813673654878479,0.0534930365379019
"X264","CR",2,"#00FF66",0.527743501073187,0.151257782109863
"X265","Pvalb_3",19,"#D6221D",0.821231382874215,0.0134977212527049
"X266","Pvalb_3",19,"#D6221D",0.732398893782742,0.0341016584067536
"X267","L6 PT",11,"#74CAFF",0.917944333533621,0.281675579227067
"X268","L6b",12,"#336D99",0.864046545222093,0.0666708849075713
"X269","L6 PT",11,"#74CAFF",0.962439491727998,0.229496326732987
"X270","Sst_2",24,"#FFDF11",0.896885404666807,0.0805104730231599
